"Bi209Di", "Ce140Di", "Cs133Di", "Dy161Di", "Dy162Di", "Dy163Di", "Dy164Di", "Er166Di", "Er167Di", "Er168Di", "Er170Di", "Eu151Di", "Eu153Di", "Gd155Di", "Gd156Di", "Gd157Di", "Gd158Di", "Gd160Di", "Ho165Di", "I127Di", "In115Di", "Ir191Di", "Ir193Di", "La138Di", "La139Di", "Lu175Di", "Lu176Di", "Nd142Di", "Nd143Di", "Nd144Di", "Nd145Di", "Nd146Di", "Nd148Di", "Nd150Di", "Pm147Di", "Pr141Di", "Pt195Di", "Pt198Di", "Sm149Di", "Sm152Di", "Sm154Di", "Tb159Di", "Tm169Di", "Xe131Di", "Yb171Di", "Yb172Di", "Yb173Di", "Yb174Di"
0.900895,0,0,0.651644,0,1.93757,0,0,0,0,19.9071,0,0,0,0,12.5286,0.701813,0,41.7497,0.730463,1.14019,4.82017,1.62995,12.5627,0,0,0,0,0,6.88471,8.14282,0,0.102954,0,0,199.13,4.38854,0.101189,1.91974,0.282487,0,0,11.2256,0,0,0,0,0
0,0,0,0.675635,6.88606,37.2073,1.2723,0,0,0,47.5819,0,0,0,0,11.9088,0,0.091344,0,0,6.38192,1.66235,0.844517,10.3935,0,31.2666,0,0,0,3.34435,14.6683,0,0,0.015346,0,222.014,2.94475,0.683977,8.57679,36.1463,0,0.283603,3.97516,1.90079,0,0.753497,0,63.7093
3.01235,0.942801,0,0,1.98355,51.7421,0,0,0,0,0,0,0,0,0.091867,3.81924,0.377909,0,67.8697,0,2.20153,2.45524,0.635654,2.15135,0,0,25.0023,0.938421,0,7.6293,0,0,0,1.11326,0,32.3489,0,2.20714,30.7457,0,0,0.791041,0,0,0,0,0,3.87286
0,0,0,8.75987,1.55114,45.197,0.882408,0,0,0,13.2646,0,0,0,0,3.9919,0,1.93971,0,0,0,1.91146,7.70306,22.9688,0,5.25744,2.10143,1.92209,0,27.7024,2.63365,35.9096,0,0,0,165.291,7.31051,1.30101,29.2732,0,0,0,0.381729,0.053508,0,0,0,1.4018
24.7662,0.924564,0.345164,4.1512,4.9286,192.036,2.95731,4.49126,0,0,0,0,0,0,4.3774,0,1.17242,0,249.124,0,0,2.53072,0.592729,166.559,1.47531,2.30254,885.859,2.67121,2.38953,31.0332,2.98508,0,0.306409,3.2696,0,17.0133,3.63023,3.12003,52.6899,1.79654,0.074451,0,1.69039,0,1.42275,0,0,7.74084
0.548713,0,0,14.8871,4.60389,390.747,6.99232,4.91381,0.181482,0.904653,0,0,0,0,1.64023,0,0.766652,7.2149,44.563,1.52879,0,3.26792,6.10974,29.7895,0,5.47608,14.8386,0,0.997012,41.284,0.876794,0,0,6.84287,0.669653,10.7371,5.32792,1.96466,236.017,7.73984,0,0,1.01532,0,0,0,0,3.3061
1.04111,2.55831,0,0,1.78793,38.1012,0,0,0,0,27.2016,0,0,0.734925,0,17.2959,0,0,10.855,0,2.63459,1.57709,0.418014,10.3469,0,3.50958,0,0.850285,0,5.84938,0,28.1396,0,0.469595,0,267.363,0,0,0,9.15547,0,0,1.65443,0,0,0,0,1.61614
1.89658,0,0,2.01571,0,65.2846,3.19687,0,0,0,0,0,0,0,0,0,0,0,0,1.26237,1.50323,1.57013,1.09413,2.80994,0,0,2.8185,0,0,2.70508,0,0,0,0,0,15.0687,5.31239,3.28044,2.10584,0,0,3.67982,0.961856,0,0,0,0,0
0,2.7933,0,0,0,29.1358,0.232867,0,0,0,20.1529,0,0.127372,0,0,3.8053,0,0,0,1.61147,0.049266,2.84582,6.25325,16.5055,0,4.70838,0.768704,0.975701,0,5.85118,0,15.2253,1.15583,0,0,223.457,0,0.882943,0,11.4453,0,0.52045,7.8151,1.28427,0,0,0,2.95141
0,0,0,0,0,9.17477,0.23232,1.50969,0,0,0,1.09307,0,0,0,0,0,0,64.9188,0.023059,0,5.22605,11.0462,10.487,0,0.642664,20.5797,0.399436,0,6.87831,0,0,1.18998,0,0,21.8008,0,5.97844,13.2803,0.072247,0,0,0,0,0,0,0,0
0,0,0,3.15171,4.30548,161.244,6.59228,0,0.304793,0.033482,28.3058,0,0,0,0,0.078977,0.940516,0,5.34329,0,3.50078,1.22665,0.35063,7.53094,0,9.67529,4.54702,0,2.86995,11.7935,10.968,0,0,0,0,78.8856,1.45995,0,11.895,12.4917,1.50871,0,12.5558,0,0,0,0,0
0,0.054315,0,1.846,0,48.5535,0,0.870661,3.31928,2.71748,69.3996,0,0.346789,0,0,17.01,0,0,1.09398,0,12.4665,1.46831,1.78475,8.78144,0,0,17.7225,0,0,15.9596,0,0,0,1.61041,0,320.791,6.27053,1.88189,30.9924,3.64525,0,0,4.01468,0,0,0.993191,0,9.73638
0,0,0,23.1659,8.788,352.064,3.79596,2.57933,0.185816,1.07877,1.52588,1.66266,0,1.42427,237.3,9.7101,22.2399,3.73716,0,2.4936,0,5.68105,0.489368,12.2504,0,4.1325,18.7664,0,6.99931,37.2559,1.24066,0,0.329807,1.9317,0,98.3447,0,1.85627,0,1.07637,0,244.951,606.158,0,0.319734,2.2958,1.31615,485.882
32.5758,0,0,0,1.61906,36.2207,0.280552,0,0,0,0,0,0,0,0,0,0,0,4.09453,0,0,1.74979,0.996221,5.63523,0,0,3.1034,0.422481,0,0,0,0,1.58157,0.614476,0,12.1935,0,0,25.2034,0,0.17228,4.18453,0,0.292032,0,0,0,4.96403
0,0,0,3.98917,3.1194,166.875,6.64226,0,0,0,40.9041,0,0,0,0,13.1174,0,0,24.684,1.23348,3.77838,4.9216,1.80874,7.35798,0,9.49242,2.26867,9.6009,0.380101,4.83156,0,17.0179,0,0,0,219.227,3.65956,4.34661,10.9513,34.6192,0,0,0,0,0,0,0.080929,0
4.12189,0,0,6.41862,1.27304,38.825,0,0.470612,0.770869,0.882196,50.7552,0,0,0,0,5.71228,0,0,84.0596,0,7.60857,1.57882,3.85227,7.30372,0,1.24288,2.87597,1.42964,0.9691,10.0987,17.4896,1.75198,0,0,0.153094,131.346,0.297735,0,7.85739,15.6347,0,0,18.2815,0.510778,0,0,0,0
5.58715,0,0,0.690616,1.31231,40.0097,0,0,0,0,0.588631,0,0.835578,0,0.311991,0,0,0.706031,1.27983,0,1.74547,1.61101,2.07127,6.14887,0,0,8.3201,0,0,2.22134,0,0,0,0,0,10.4474,7.25086,3.98516,55.6661,18.2028,0,0,0,0,0,0,0,0.774647
0.376486,0,0,3.04718,2.79845,107.431,3.32005,0,0,0.557401,32.0543,0,0,0,0,6.69058,0,0,32.4986,0,3.53896,3.06371,0.852387,11.8464,0,16.5795,179.889,0,0.634073,17.1491,38.922,0.227604,0,0,0.673431,135.342,0,0,0.233815,15.1189,0,0,35.252,0.033276,0,0,0,4.37547
21.9274,0.447379,0,0.917139,2.05618,139.955,8.71007,0,0,0,31.2755,0,0.850748,1.12397,0.485786,11.2251,0.811079,1.36392,30.7903,1.44158,19.1978,1.28179,4.03133,10.6898,0,34.0367,0,2.41581,1.8227,31.0895,14.0829,2.19334,2.39353,0.458623,0,297.378,9.3203,11.8016,120.481,34.5991,0.543632,10.233,25.965,0,0,0,0,0
0,0,0,0.951234,0,15.4165,0.106988,0,0.197572,0,49.0125,0,0,1.62158,0,12.4032,0,0,0.364542,1.47071,1.30762,3.08624,2.08075,6.55228,0,0,1.40172,0,0,8.20633,0,19.2565,0,0,0,223.885,3.6568,1.39192,0,0,0,0,0.211356,2.68269,0,0,0.718141,3.04524
6.58083,0.48766,0,1.19106,0,28.116,0,0.994387,0,0,0.677274,0,0,0,0,0.695444,0,1.94477,36.4909,0,0,2.72066,2.05733,25.3955,0,0.832116,71.7792,0.811679,0,4.05221,0,0,0,0,0,53.4043,7.71678,1.79712,7.00324,0,0,0,0.618027,0,0,0,0,0.545537
4.76669,0,0,2.8359,0,12.7591,0,5.40551,0,0,0,0,0,0,2.81564,1.97227,0,0,59.9719,0,0.006156,2.30672,1.23833,4.20452,0.27099,0,30.2046,0,0,2.37698,0,0,0,0,0,20.0513,2.52589,1.75537,18.8113,0,0,0,0,0,0,0.78746,0,0
15.7041,0,0,3.5064,1.87566,17.6578,0,1.81872,0.456444,0,82.9665,0,0,0.04567,0,3.43255,0,0,0,0,3.13866,3.09217,0.698468,10.1155,0,5.33388,0,0,0.081732,4.41704,0,2.9589,0,0,0.532102,190.159,1.76057,0.349891,0.5035,11.6598,0,0,2.17443,0,0,0,0,139.136
0,0,0,0.991595,0.235984,4.69768,0,0,0,0.538527,0.212183,0,0,0,7.92118,2.12397,4.24975,0,0,0,0,1.30899,3.50721,13.7591,0,3.9498,0,96.838,0,0,0,0,0,1.88137,0,98.4382,0,1.10677,0,1.34691,0,0,22.2686,1.44894,0,0,0,115.888
24.8052,0,0,0,5.57602,20.8796,0,0,0,0,0,0,0,0,2.87822,0,1.71475,0,4.60621,0,2.85405,1.27175,1.34629,1.95789,0,0.137262,1.33942,0,0.823925,1.87044,0,0,0,0,0,13.8619,7.86651,0,56.2949,4.19805,0,1.9103,0,1.59279,0,0,0,1.74884
1.07446,0,0,7.76141,0,55.5817,0.166116,4.08926,0,0,25.1941,0,0,0,0.964628,8.08093,0.135755,1.43016,0.283605,1.17508,1.04466,2.82265,1.77378,14.8087,0,0,10.0982,0,0.778928,7.42819,14.7123,0,0.817993,0.447181,0,268.393,1.5192,0,58.9343,2.03613,0,0,0,0.829936,0,0.363262,0,1.41669
4.36625,0,0.875889,0,0,9.52919,0.828755,1.10611,0,0,0,0,0,0,0,0.917741,0.785267,0,10.2304,0,2.37745,1.27719,0.725923,0,0.705875,0,8.48718,0,0,0.931152,0,0,0,0,0,15.6395,8.42635,5.52381,0,0.579969,0.364331,3.15532,0,0,0,0,0,14.5284
0.966098,1.96731,0,5.09467,6.28829,207.076,2.2593,0.802454,0,0,17.7815,0,0,0.445972,0,5.8761,0.95423,1.18597,62.7417,0,1.24783,2.28626,5.55345,9.69132,0,2.37975,18.874,0.690058,1.93174,16.9035,16.2912,0,0.282719,0,0,103.537,0,0,4.4448,6.1611,0,0,23.9894,2.76388,0,0,0,0.600948
2.31125,0,0,2.65906,0,83.4946,0,0,0.993142,0.112088,18.6101,0,0,0,0,8.90419,0.560019,0,2.91006,0,6.94019,1.41451,1.20871,6.06945,0,2.18389,9.60749,2.89648,1.96767,11.159,3.45128,7.93848,0,0,0,184.622,2.20058,0,0,8.76878,0,4.10731,0,0,0,0,0,0.357519
6.86002,0,0,0,0,8.33932,0,0,0,0,0,0,0,0,0,1.20485,0.58573,0,182.611,0,0.091354,2.32194,4.41618,18.171,0,2.09905,103.688,0,0,7.18907,0,0,0,0,0.728859,45.6908,8.34881,3.7801,19.209,0,0,0,0,0,0,0,0,1.30646
2.74866,0,0,5.70805,2.49935,207.312,3.67787,0.616608,0,0,37.6959,0.374722,0,1.81597,2.5334,2.58316,0,0,0.312252,0,6.86097,1.35967,3.25074,39.7672,0,0,17.4082,1.91883,0,24.445,0,17.485,0,0,0,252.802,4.78514,0.157166,15.4473,10.5676,0,0.071226,1.5726,1.61557,0,0,0,0.807936
26.4247,0,0,0,0,151.329,3.56638,3.69503,0,0.053733,0,0,0,0,1.64952,0.319351,0,2.79011,0,10.9848,0,6.82783,5.50765,0.813582,0,0,1.78561,0.226736,0,3.59909,0,0,0,0.130789,0,44.6781,4.79477,0,5.60096,1.06915,0,12.5497,0.05996,0,0,0.40047,0,0
0.90448,0,0,16.4774,9.63084,224.479,8.84954,4.94992,0,0,25.8494,0,0,0.109815,4.51956,13.0162,808.793,13.1771,26.3253,0,1.25324,2.77891,6.83309,22.1635,0,11.9805,35.8846,2.64401,2.61195,75.7965,3.42414,5.13133,0,0,0.128232,182.017,2.86397,4.67108,0,4.73371,1.59168,1.24523,0,0,0,0,0,11.2988
0,2.70096,0,8.12995,0,0.945019,0,0,0,0,1.17332,0,0,1.49899,0,5.44245,0,0,0,0.04132,3.72653,2.20464,3.72511,12.7873,0,1.97718,1.03734,57.5373,0,0,0,0,0,0,0,131.287,2.21385,0.011112,11.8865,2.69153,0,0,24.3235,0,0,0.068538,1.82852,209.317
2.79001,0,0,1.3705,0.256586,17.1982,0.785804,1.69789,0,0,0,0,0,0.598893,0.163845,1.59489,0,0,59.5417,0,0,4.80369,3.95554,2.7487,0,0,22.1893,0,0,8.37139,0,0,0,3.03913,0,28.3603,6.89417,0.537172,2.61878,0,0.059155,0,0,0,0,0,0,0
0,0,0,4.19785,6.74146,219.97,1.96096,5.20153,0,0.682844,0,0,0,0,0,0,1.8125,0.301869,0,1.85638,0,1.75946,2.78284,7.66795,0,0,3.07414,0.796611,0.50953,6.03684,0,0,0,1.09972,0,14.2144,6.72036,7.92855,20.3886,0,3.37101,0,0.897118,0,0,0,0,0
0,0,0,1.22241,2.69235,70.0276,0,0,0,0,0.616048,0,0,0,0,11.5791,0,0,0,0.68959,6.4129,1.43096,2.29103,28.2196,0,0,25.4163,0.071848,0,8.05575,0,0,0,0,0,344.502,8.22157,2.7885,15.3586,8.52901,0,0,0,0,0.817387,0,0,0
4.91763,0,0,1.57002,0,6.3916,0,0,0,1.52999,0.744119,0,0,0,0,3.42223,1.6465,0,95.6639,0,3.94611,1.43116,1.91474,3.94422,0,0,23.7599,9.9312,0,2.15852,0,0,0,0,0,14.9864,6.60526,0.964507,0,0,0,0,3.77763,0,0,0,0.561072,2.1879
12.7497,0,0,0,0,26.6146,0,0,0,0,0,0,0,0,0,3.91123,0,0,24.3797,2.35857,0,2.96903,1.75387,8.61089,0,0,1.9539,5.84264,0,0,0.808405,0,1.12686,0,0,13.4922,2.25697,2.48205,35.4914,0,0.889326,0,4.32121,0,0,0,0,0
0,0.506835,0,0.44919,0,14.1157,0,0.531021,0,0,31.9677,0,0,0,0,12.0509,0,0.537164,0,0,12.866,2.69487,4.02816,11.2682,0.957425,0.306193,0,0,0,10.9351,0,0,0,0.71906,0,231.741,0.127442,1.7933,0.220901,6.35318,0.018,0,0.582702,0.736195,0,0,0,0.78087
11.6616,0.076695,0,110.858,21.6137,535.735,12.9413,8.52717,0,10.5565,0,0,0,0,11.0756,0.638088,1.9448,7.45915,0.309748,0,2.30841,4.91569,3.91391,19.5689,0,7.20865,22.1745,0.319465,0.032925,64.8141,0,1.60549,3.41174,0,0,50.8793,0,13.9308,46.9905,3.8836,0.731532,33.7964,127.84,0,0,0.495531,0.072557,380.752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69261,0,0.437822,67.0528,0,0,2.42812,5.42868,10.4858,0,0,65.1578,0,0,1.87155,0,0,0,0.431427,0,45.6558,2.05621,0,7.05611,0,0,0,3.0438,1.52054,0,0,0,6.67787
10.5644,0,0,0,1.09889,34.1553,0.032526,0,0,0,0,0,0,0,0,6.51037,0,0,45.9651,3.58926,0,2.89076,7.97897,7.31994,1.45861,0,150.665,2.49989,0,3.66538,0,0.721305,0,1.04867,0,131.067,2.24577,1.96149,9.45534,0,0,0.034905,0,0,0,0,0,0
0,0,0,0.343919,0.172819,40.566,1.1542,1.42218,0,0,0,0,0,0,0,0,0,0.031275,20.7928,0,0,3.61984,1.52824,5.15751,0,0,4.42109,0,0,4.06175,0,0,0,4.43769,0.466035,12.1944,3.24845,3.12791,58.1275,0,0,0.36805,0,2.61098,0,0,0,1.37368
0.601738,0,0,3.45794,1.11661,143.29,1.8582,1.95372,0,0,0,0,0,0,0,2.2007,3.72011,0,0.131494,1.94235,0,1.31921,1.09099,21.7577,0,0,3.26129,0,0,9.94698,0,1.64633,0.334083,0,0.004279,19.9021,1.03159,0,13.652,1.16484,0,0,0,0,0,0,0,0.821293
10.6874,0,0,23.7798,2.86314,111.679,3.77246,1.66706,0,0.198667,4.37052,0,0,3.5602,40.6403,15.9968,9.60274,0,1.65624,0,7.84555,6.72885,4.5197,11.8502,0,4.30445,9.06046,197.247,2.70189,6.68643,2.24637,0.009724,0,0,0.282077,558.139,0.093236,0.73446,9.02901,0,0,28.8717,26.8216,0.868551,0.605407,3.81686,3.82139,953.724
16.1698,0,0,0,0,17.1465,0,2.90097,0,0,0,0,0,0,1.55387,1.67087,0,0,221.355,0,0,1.24039,0.769158,4.6139,0,0.283598,24.8573,0.484354,0,0.028695,0,0,0,0,0,30.3947,1.29435,0,20.0199,0,0,0,0,0.661306,0,0,0.363156,1.45521
5.08539,0,0,0.624908,1.68918,0,0,0,0,0,19.1786,0,0,0,0,23.7052,3.00136,0,0,0,4.65291,3.30382,1.80865,18.4855,0,6.30193,0.38694,1.78329,0,0.800013,0,16.9543,0,0,0,294.783,0,0.854945,0,10.7353,0,0,0,0,0,0,0,5.78456
0,0,0,0.526228,0,21.7745,0,0,0,0,0,0,0,0,0,3.62795,2.43099,0,0,0.402872,1.43923,1.6197,2.76795,4.78971,0,1.05718,0,168.758,1.57378,2.68776,0.000998,0,0,0,0,85.1184,1.45694,1.61694,0,0,0,1.23154,31.476,0,0,0,3.44996,108.127
0,0,0,0,0,30.0889,0,0,0.834705,0,7.51095,0,0,0,8.18809,6.00619,0,6.95475,0,0,9.74096,1.94432,2.87341,9.05076,0,3.73889,26.3914,0,0.445607,7.25863,4.67079,0,0.167514,0,0,130.924,9.37651,0,2.01946,4.18563,0.805598,3.68723,0,1.24624,0,0,0,22.6599
0,0,0,0,0,25.1672,0,0,0,0.755416,0,0,0,0,1.44525,2.59335,0,0,8.06834,0,0.720074,1.89152,1.38115,16.1183,0,1.58386,22.3397,0,0,1.82702,0.765113,0,0.853025,0.425784,0,13.6567,2.56662,0,27.2115,0,0,0,0,0,0,0,0,0
21.5201,0,0,3.88827,0.634068,34.0462,10.118,1.83711,0,0.280205,0,0,0,0,2.34655,7.68557,0.039396,1.17433,704.033,0.874544,0,11.7071,12.6706,41.8359,0,0,121.511,4.25944,0,5.94656,4.39355,0,0,2.06343,0,129.285,4.82637,4.08123,31.8935,1.36428,0,1.64773,4.23289,0,0,0.935753,0,10.2325
0,0.327746,0,2.19289,0,24.9708,0,0,0,0,24.6043,0,0,0,0,12.7239,0,0.616677,0,0,6.47359,1.611,6.61797,7.30456,0,25.7249,40.9119,0.610358,0,14.9372,0,15.5418,0,0,0,237.765,0,3.74714,0,16.8869,0.849726,13.6502,0.104989,0,0,0,0,9.26658
41.0258,0,0,1.9172,0,26.319,2.59432,0,0,0,0,0,0,0,0,6.15074,0,0,460.328,0,2.81974,1.70592,0.579668,2.47248,0,0,10.7334,1.07585,1.74305,6.41545,0,0,1.06016,0,0,54.7264,4.40821,1.53161,14.8856,0.964258,0,10.6877,1.61047,0,0,0,0,3.57124
10.5914,0,0,1.69343,0,23.2663,0,2.92284,0,0,0,0,0,0,0,1.55799,0,0,44.6737,0,1.90194,8.71977,2.69273,12.9531,0,0,50.5634,0,0,13.121,0,0,1.72718,0.700758,1.5266,41.3687,3.50274,3.61698,12.5282,3.22058,0,0.090975,0.620028,0.323538,0,0,0,0.757169
38.5491,0,0,0.182235,1.01939,27.251,0,0.62724,0,0.671303,0,0,0,0,0,0,0,0,27.14,0,0,17.3058,26.4395,15.3894,0,0.239097,52.2813,4.38968,0,5.3502,0,0,0.656255,2.11772,0,43.7677,2.89147,0,44.2029,1.84698,1.57554,0,0,0,0,0.411105,0,19.9663
4.57517,0,0,0,0,31.7933,0,0,0,0,3.20334,0,0,0,0,9.06621,0,0,0,0,6.31971,1.59164,1.42401,7.82364,0,0,35.6652,0.14682,0,1.00036,0,14.1129,0,0,0,132.546,2.74755,4.72868,18.3659,5.12543,0,0,0,0,0,0,0,0
4.77187,0,0,0.315988,2.81711,31.6222,0,1.38806,0,0.4368,2.29205,0,0.747849,0,0,2.64992,0,0,296.188,1.98232,0,3.88724,1.35631,17.4889,0,0,137.724,0,0,1.16593,0,0,0,0,0,15.653,8.31248,0.167366,18.6515,0,1.08934,1.16422,0,0,0,0,0,1.9459
8.64279,0.971651,0,0,0,36.7341,0,0.764363,0,0.465963,0,0,0,0.358724,0,3.08399,2.99852,0,246.938,0,0.579858,3.98378,1.18106,53.3821,0,0,28.1778,2.78781,1.31605,0,0,0,0,0.546662,0,50.2588,4.96618,1.17415,16.0821,0,0,0,0,0.320863,0,0,0,0
0.143349,0,0,3.41699,0,12.9487,0,2.5714,0.317415,1.91331,85.8379,0,0,0,0,11.4124,0.781246,0,20.0947,0,8.39011,1.55706,1.75104,8.73377,0,0,0,7.60297,0,32.4196,0,23.819,0.959055,0,0,330.043,0.985523,0.011951,0,6.88965,0,0,1.31447,0,0,0,0,10.879
5.49407,0.538189,0,0.378692,1.53559,109.233,3.56673,0.79225,0,1.3171,24.6724,0,0,0,0,3.75363,0,0.883775,86.9534,0,2.38839,1.74249,3.22538,9.12058,0,0.119295,0,0,0.741544,13.9551,13.6956,0,0,0,0,184.698,4.80072,0,15.5579,27.339,0,0,18.494,1.84911,0,0,0,0
3.6192,0,0,0,0,20.791,0.802249,1.9526,0,0,8.29088,0,0,0,0,4.98751,0,0,0,0,1.76661,1.651,2.7274,10.8221,0,7.98278,0,0,0,5.18045,0,11.9082,0.820206,0,0,236.461,6.2099,2.45606,0,26.6893,0,0.603058,0,0.51598,0,0,0,46.5573
17.2126,0,0,6.9126,0,40.7948,1.03902,0,0,1.45221,0,0,0,0,0,3.01119,0,0,10.2873,0,3.74232,8.9452,4.88719,6.72757,0,0,13.3773,0,0,6.69469,0,0,1.5609,2.0412,0,28.19,5.29132,0.658201,75.6737,0,0,11.0937,1.20045,1.52038,0,0.639029,0,73.2519
12.3481,0,0,1.94932,1.54763,14.4174,0,0,0.29284,0.905882,0,0,0,0,0,0.749783,0,0.758322,200.322,0,0.189151,2.82051,3.78166,6.94902,0,0,22.3967,3.9266,0,5.09937,0.646197,0,0,0,0.323425,39.3233,1.29507,5.29891,27.3651,0,0,0,0.823297,0,0,0,0,3.64327
9.00959,0,0,0,0,26.1056,0,5.19349,0.695655,0.184412,0,0,0,0,0,0.909732,2.65605,0.56974,2114.73,0,0,3.88534,0.58747,10.2566,1.43898,0,2.53347,2.58437,0,11.229,0,0,0.317891,0.754594,0,78.8656,5.07253,1.0254,50.6468,0.618908,0,0,0,0.844646,0,0,0.774014,0.408951
14.0956,1.4527,0,1.14602,0.020394,44.5276,5.96633,0.272578,0.456903,0,0.761736,0,0,0,0.911923,0.163003,0,0,582.121,0,3.07897,1.35051,3.98188,83.7862,0,0.489716,461.408,5.48705,0.986373,17.7362,0,0.404967,0,0,0,111.666,0.665601,0.443931,22.7834,0.710352,0,0,3.26417,0,0,0,0,4.5579
0,0,0,0,0,1.30846,0,0,0,0,0,0,0,0,0,2.23723,1.36569,0.687186,0.894773,0,1.61341,1.39647,0.829781,7.0842,0,0,0,27.7102,0.751399,0.875587,1.45976,0.76478,1.7858,0.504302,0,92.2376,2.37559,0,0,0.836321,0,0.148831,31.3398,0,0,0,0,172.545
4.68754,1.29395,0,1.39025,0,2.75524,0,1.26377,0,0,0.304571,0,0,0,0,0.604893,0,0,120.924,0,0,2.84523,0.901896,3.42692,0,0,0.212301,0,0,0,0,0,0,2.61766,0,17.0985,9.55322,1.24118,8.32734,0,0,0,0.396051,0,0,0,0,0
14.7823,0,0,1.0389,0,12.6727,0,0,0,0,0,0,0,0,0,0.085979,2.56449,0,154.251,0,1.27579,1.87508,2.93774,7.78801,0,0,33.9091,18.2429,0,6.14311,0.03449,0.114282,0,0.206225,0,27.4612,0.013138,0,8.87216,0,0.07921,0.535861,0.019611,0,0,0,0.782483,1.97872
0,0,0,2.22507,0,52.5656,0.094778,1.27232,0,0,4.64228,0,0,0,0,3.10338,0,0,1.68682,0.027739,8.70377,2.48512,1.68641,10.7439,0,1.60669,6.29915,0,0,11.3627,11.58,0.326904,0,0,0,126.76,3.57782,4.24517,20.7116,1.2235,0,2.94457,4.97107,0.224959,0,0,0,0
20.4143,0,0,3.56855,0.921446,201.029,2.80293,0,0,0,0.306911,0,0,0.956139,0.335185,2.79802,0,0.403111,0,0,4.03828,1.58863,5.22057,7.50143,0,0.92587,115.449,0,2.01419,27.4867,0,0,0,0,0,44.9079,2.01899,0.542074,10.7693,0,0,3.14657,16.4192,0,0,0,0,3.9429
8.26876,0.992388,0,0,0,40.4436,0,0,0,0,0,0,0,0,1.97663,1.65622,0,0,132.27,2.78263,0,3.70662,7.91621,49.5826,0,0.434425,384.714,2.06674,0,10.9939,0,0,0,0,0,154.25,7.30848,0.266157,6.17262,0,0,2.06668,2.58892,0,0,0.075562,0,22.8992
1.35116,0,0,0.351673,0,10.0576,0,0.787514,0,0,0.959354,0,0,0,0,0,0,0,49.6709,0,0,3.13447,1.67287,20.0266,0,0,68.3175,0,0,10.1791,0.4601,0.659284,0,0,0,67.4678,5.708,1.95002,0,0,0,0.989034,0,0,0,0,0,4.54187
20.2359,2.90045,0,1.58593,0.240676,44.3911,0,2.53425,0.617713,2.39488,0.535197,0,0.496698,0,1.22687,2.3997,1.03619,0,511.632,1.27728,0,8.24667,5.81127,13.8891,0,0.854385,82.1103,1.09665,0,27.4883,3.47595,0.610796,0,0,0,94.1725,5.92896,1.36135,9.27066,2.48178,0.440032,1.04422,0,0,0,0,0.754778,9.57463
1.46666,0,0,1.13623,0,120.666,4.04822,0,0,0,12.8449,0,0,0,2.88012,12.2739,2.57575,1.408,6.95203,0,2.425,2.18466,5.09374,15.5363,0,5.25762,7.2119,0,2.79933,21.2089,10.3516,0.900373,0,0,0,222.185,0,0,0,4.5654,0.203322,0,5.43581,0,0.286834,0,0,0.711065
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89694,0,1.44969,114.619,0,0,3.58897,0.738548,3.3856,0,0,0,10.4935,0,0.612217,0,0,0.505612,0,0.227287,10.5339,0.730477,1.8855,0,0,0,0,0,0,0,0,0,0
8.92842,0,0,1.91122,0,21.733,0,0.272244,0,5.92467,0,0,0,0,8.003,1.61307,0,0,0,0,3.94799,1.3255,2.19625,4.82926,0,0,12.9482,0,0.702509,6.66717,0.83738,0,0,0.274683,0,17.73,5.10041,6.15302,61.2338,0,1.1649,0,1.70832,0,0,0,0.286001,50.659
0,0,0,0.789448,0,12.6335,1.14408,1.36932,0,0,0,0,0,0,0,2.36134,0,0,70.9127,0,0,1.84456,4.48376,7.1252,0,0,26.4656,1.73788,0,4.9056,2.25509,0,0,0,0,19.8523,7.8783,0.911725,15.388,1.02883,1.70551,0,1.59813,1.42527,0,0,0,1.98065
0,0.47319,0,0,0,0,0,0,0,0,0,0,0,0,4.52758,7.18775,0.294216,0,0,0,2.20498,4.57698,0.706534,5.56748,0,3.7114,0.122587,14.2537,0,0,0,0,0,0,0,146.802,0,0.987249,3.69632,0,0,0,0.320438,0,0,1.05098,3.25609,416.478
1.22159,0,0,0,0,18.5149,0,0,0,0,0,0,0,0,0,0,0,0.720352,57.5951,0,0,2.92716,0.527774,0.479612,0,0,8.69256,0,0,2.13699,0,0,0,0,0,10.2169,4.37174,0,0,0,1.25689,6.8691,0,0,0,0,0,0.531986
2.09039,0,0,1.75771,0,20.2471,0,2.73457,0,0,0,0,0,0,0.354467,0.054644,0,0.214779,61.9829,0.92754,0,3.77236,1.5671,6.82387,0,0,2.37977,0,0,2.41337,0,0,0,1.991,0,11.3286,7.56698,3.79537,30.7819,0,0,0,0,0,0,0,0,0.449278
0,0,0,3.44341,1.97659,68.1789,0.742091,4.74502,0,4.15315,0,0,0,0,4.19994,6.653,2.02046,1.44832,66.3053,0,5.03718,6.47795,7.4571,57.7296,0,2.98272,153.803,0.080661,1.11821,14.7327,1.43402,0,0.771636,1.20106,0,64.2855,6.40627,4.49206,68.268,4.9735,0,20.6439,8.22366,0,0.566777,0,0,36.8291
