"R_670_14-A", "R_780_60-A", "V_450_50-A", "YG_586_15-A", "YG_780_60-A", "B_710_50-A"
183.96,919.8,1990.04,6501,628.76,11653.1
78.11,1783.39,287.24,2086.04,5918,3296.12
2774,12319.5,1088.76,16896.9,2680.48,167173
123.37,1045.36,337.12,2386.56,2324.52,3031.64
240.17,1698.71,453.22,1892.88,687.72,9073.64
189.07,4463.22,1072.42,8775.8,1239.48,7507.28
-9.49,1862.96,180.6,2197.36,5998.52,3043.8
159.14,1287.72,324.22,1899.48,2129.16,4905.8
21.17,949,61.06,1891.12,3634.84,1931.92
566.48,18726,501.38,2726.24,2146.76,17021.7
1016.16,8459.97,639.84,3926.56,3064.6,53776.1
1030.76,9321.37,479.88,2376.44,1498.64,46515
28.47,1049.01,156.52,2154.24,3020.16,2326.36
467.2,3888.71,736.16,7995.24,6480.76,22409.4
96.36,1101.57,122.12,2277.44,3662.12,3533.24
266.45,2570.33,9086.76,47991.2,2097.92,24200.7
66.43,1220.56,176.3,2016.52,3881.68,2421.36
51.1,656.27,1868.78,3506.8,1361.36,2672.92
602.25,10498.9,573.62,4981.68,2831.84,20071.6
56.94,604.44,195.22,1814.12,1808.84,2023.88
155.49,2642.6,1074.14,2429.68,6987.2,7407.72
0,392.01,264.02,1992.32,1553.64,1599.8
43.07,756.28,3079.66,11675.4,1763.08,8095.52
10.95,1815.51,241.66,2165.68,5655.32,3008.08
304.41,3168.2,495.36,8957.96,1255.32,14601.1
178.12,2929.49,370.66,3869.36,7275.84,8767.36
1634.47,19082.2,4762.68,10437.2,3069.44,92745.1
337.26,3143.38,316.48,2721.84,7528.84,25631
589.84,21343,17472.6,52822.4,4026.88,30453.2
155.49,760.66,4767.84,11180,2052.6,14111.7
191.26,1200.85,4355.04,12206.5,3171.52,15241.8
37.23,1208.15,208.98,2032.36,2438.48,2496.6
13.87,821.25,207.26,2021.8,2273.92,3083.32
274.48,799.35,999.32,5511.44,1406.24,7508.04
383.98,2343.3,4319.78,14472,4861.56,20950.2
49.64,1020.54,399.04,2247.08,3282.84,3253.56
122.64,2605.37,281.22,2964.72,5908.76,6838.48
19.71,267.91,86,1609.08,1684.32,1415.12
267.18,5874.31,509.98,2703.36,2376.88,8222.44
45.26,569.4,163.4,3374.8,1755.16,2810.48
1019.08,24072.5,3335.08,10531,2863.96,30261.7
557.72,7404.39,1433.62,6789.2,2174.04,30381
516.84,1781.2,8795.22,14617.2,3355.88,15321.6
427.05,1860.77,288.1,10425.8,817.96,19088.9
172.28,1197.2,320.78,2355.32,2721.4,3736.92
159.87,764.31,302.72,1771.44,1318.24,3127.4
103.66,1360.72,260.58,2415.16,3582.48,3340.2
41.61,1199.39,734.44,3835.92,2865.28,3487.64
97.09,2094.37,312.18,2162.16,6267.8,6942.6
60.59,959.22,144.48,2032.36,3255.12,2178.92
215.35,4369.78,1911.78,15740.6,2473.68,11431.2
56.94,1216.18,247.68,2841.96,4832.96,3163.88
1897.27,8930.09,416.24,2540.56,5272.08,113467
127.02,1857.85,208.98,2316.6,5204.76,5094.28
6.57,2654.28,219.3,2896.08,7915.6,4715.8
294.92,3968.28,872.9,4115.32,10980.2,9879.24
554.07,2691.51,524.6,7203.24,776.6,26148.6
451.14,18400.4,3219.84,9582.76,2285.36,13977.9
131.4,1326.41,231.34,2042.92,4241.6,4363.92
81.03,1999.47,242.52,2498.76,6663.8,4413.32
114.61,1834.49,298.42,2665.96,4200.68,5479.6
68.62,640.21,176.3,1759.56,1689.16,1908.36
394.2,3588.68,499.66,4171.2,5340.28,19901.4
369.38,7068.59,519.44,2917.2,1823.8,13705.1
462.82,3139.73,5541.84,18995.7,8480.12,25546.6
264.26,1046.82,3114.06,11386.3,1719.08,9915.72
610.28,28977.4,478.16,7467.24,3091.44,8646.52
497.86,7581.78,6216.94,28693.3,3315.84,22866.1
81.03,2560.11,178.02,5261.08,6695.04,4892.12
78.11,1978.3,134.16,1804,4983.44,4946.84
189.07,1855.66,803.24,4719.88,3746.6,6387.8
395.66,2461.56,15266.7,74973.8,4469.08,37483.2
229.22,2568.14,1634,17349.6,715.44,9027.28
176.66,1153.4,4738.6,20546.7,2849,19962.9
1199.39,4127.42,8485.62,2805,983.4,24850.5
196.37,3536.12,343.14,2415.16,5483.72,8784.84
589.11,26591,487.62,2385.24,2426.16,16869.7
19.71,483.99,634.68,29744.9,1288.32,13528.8
27.74,903.01,220.16,1822.04,2912.36,2195.64
159.14,1424.23,3903.54,20789.1,3446.08,15280.6
417.56,12543.6,459.24,11964,2401.96,19611
92.71,1142.45,158.24,1924.56,3351.04,2843.92
25.55,664.3,187.48,2304.72,2243.56,2422.12
64.24,715.4,926.22,4560.6,1188,5292.64
352.59,3198.86,553.84,2849.44,4045.8,19215.1
90.52,1657.83,884.94,2122.56,3045.68,3939.84
222.65,1749.08,4110.8,25964.4,2884.64,20143.8
181.04,1216.18,1959.08,22602.4,2358.4,14366.3
1597.97,5388.13,1437.06,4025.12,1326.16,103788
75.19,1086.97,169.42,2316.16,3145.56,2687.36
365,3372.6,4210.56,15494.2,5096.96,23028.8
138.7,3001.03,332.82,2483.36,5269.44,10619.5
126.29,964.33,2043.36,16645.2,1632.4,14359.4
232.87,2587.12,255.42,2141.48,4843.96,7296.76
456.98,13672.9,9220.06,14518.7,3534.52,13980.2
634.37,5271.33,1130.04,4645.52,971.08,14877.8
219,1989.98,276.06,2010.8,4712.84,5145.2
135.78,966.52,729.28,6493.96,2503.6,8467.92
51.1,1585.56,148.78,1918.4,4840.88,4120.72
389.09,3225.87,1523.06,10424.9,769.56,21359
916.88,8404.49,832.48,3811.28,1589.28,39430.3
527.06,2320.67,3650.7,12440.1,1463.44,13994.6
244.55,2086.34,216.72,1921.04,2802.8,15400.6
158.41,7442.35,183.18,1940.4,4780.16,2983.76
274.48,4820.19,620.92,3321.12,10084.4,15016.8
61.32,2271.76,581.36,3633.52,7314.56,5797.28
385.44,25010.5,1879.96,11591.8,3078.24,12879.7
127.75,1233.7,7765.8,15239,3367.32,12179.8
478.88,16660.1,952.02,29381.4,2459.16,23006.7
375.22,4527.46,1658.08,15314.2,4311.12,16575.6
557.72,3014.9,641.56,6398.92,928.4,21613.6
136.51,2148.39,254.56,2108.04,5930.76,7549.08
54.75,251.12,397.32,2457.4,777.48,2590.84
70.81,877.46,233.92,1970.32,2537.92,2857.6
105.85,1764.41,242.52,3143.8,5795.24,4289.44
120.45,1669.51,439.46,2320.56,3140.72,5049.44
532.9,3939.81,450.64,2650.56,812.24,18772
74.46,559.18,71.38,2315.72,2151.16,1770.04
1793.61,6732.06,190.06,2774.2,6331.6,127242
243.09,1474.6,4981.98,35512.8,4949.12,20305.7
21.9,1488.47,463.54,3864.96,4705.8,4265.88
20.44,1114.71,152.22,2100.12,3013.56,3005.8
246.74,2790.06,239.08,3012.68,3306.6,13167
87.6,266.45,820.44,4724.72,421.96,3796.2
1342.47,6853.24,511.7,3703.92,8441.84,81148.2
205.13,7076.62,292.4,2184.16,5548.4,6613.52
74.46,1757.84,204.68,2297.68,5412.44,5977.4
63.51,890.6,207.26,1825.12,2717,2026.16
271.56,1989.25,3142.44,19330.1,4964.08,20521.5
36.5,1338.09,191.78,2688.84,4636.72,3175.28
172.28,1997.28,8458.96,35195.2,2923.8,18756.8
162.06,2249.86,5273.52,31307.8,5002.8,22354.6
-32.12,900.09,83.42,1825.56,2936.56,2128
1036.6,26932.6,580.5,3429.8,11939.8,46966.5
162.79,1351.96,400.76,2387.88,2974.4,4451.32
548.96,1755.65,11377.8,23084.6,1019.04,24396.8
57.67,1052.66,143.62,2225.52,2946.68,2653.92
158.41,948.27,4166.7,5701.08,1353.88,10149.8
205.13,3374.79,253.7,2824.36,8980.84,9322.16
138.7,2635.3,253.7,2973.52,8394.32,5161.16
102.2,1980.49,317.34,4335.76,5657.52,8445.88
48.91,857.02,312.18,2747.8,1320.44,2342.32
438,3179.15,1046.62,12055.6,2541.44,20269.2
1.46,908.12,205.54,2460.48,2296.36,3636.6
580.35,4146.4,248.54,5532.12,1796.08,24418.8
164.98,713.94,16507.7,40793.3,2515.48,25803.5
6.57,233.6,122.12,3368.2,1044.56,2565
231.41,1150.48,2331.46,13696.3,2322.76,9998.56
200.75,5008.53,471.28,2222.88,4781.48,8053.72
323.39,9407.51,581.36,3418.8,1125.08,11232.8
251.85,3011.98,534.06,2540.12,3532.76,9862.52
68.62,1286.99,348.3,2093.52,3737.36,3625.2
386.17,3298.87,331.1,2072.84,3700.84,12305.2
-0.73,742.41,205.54,1716.88,2431,1949.4
80.3,1320.57,745.62,12934.2,3166.68,9242.36
74.46,1044.63,1612.5,7696.04,3169.32,5450.72
1173.84,10349.9,1363.96,4656.08,1568.6,30416
98.55,254.77,271.76,6573.16,412.72,3583.4
127.75,1914.06,170.28,2062.28,4644.64,8036.24
85.41,1646.15,172.86,2162.16,5393.52,3008.08
989.88,4553.74,2898.2,22474.8,2036.32,29919.7
128.48,3917.18,1179.92,8008,1751.2,9277.32
659.92,3785.05,1713.12,5004.56,958.76,22484.6
105.85,872.35,239.08,6178.48,2867.04,4594.2
148.19,1085.51,331.1,2321.88,2434.52,3996.08
101.47,1271.66,1008.78,4570.72,3860.12,3854.72
47.45,2548.43,165.98,3120.04,8741.92,5118.6
416.83,3508.38,347.44,2001.56,1176.56,23569.1
144.54,3308.36,263.16,3886.96,7080.48,10000.8
388.36,1292.83,311.32,2217.16,3005.2,7552.88
79.57,723.43,961.48,3170.64,1548.8,5505.44
353.32,13085.2,796.36,9917.16,4251.28,15178.7
88.33,1018.35,1319.24,3056.24,2949.76,2805.92
116.8,2311.91,189.2,4347.2,6625.08,5685.56
620.5,4233.27,2842.3,25656.8,4117.08,38516
51.1,724.89,54.18,1917.52,2231.24,1931.92
274.48,1256.33,667.36,21748.8,894.52,12886.6
24.82,910.31,178.02,1883.2,2566.08,2483.68
696.42,18517.2,3491.6,15587.4,2611.4,24897.6
239.44,1259.98,1394.92,3411.32,462.88,6370.32
44.53,1535.19,181.46,2423.52,4584.36,4185.32
757.74,4895.38,565.88,3938.88,1085.92,33080.5
239.44,2085.61,683.7,2350.48,3978.48,8117.56
374.49,2821.45,969.22,2059.64,3322,12973.2
105.85,1223.48,219.3,1968.12,3929.64,3928.44
43.07,581.81,156.52,2176.68,1981.32,1451.6
28.47,1231.51,238.22,2428.8,3332.56,5089.72
79.57,316.09,202.1,2095.72,1178.76,1599.8
164.25,1855.66,3284.34,9362.32,3759.8,16324
50.37,1314.73,148.78,2184.6,3563.12,4964.32
201.48,3027.31,283.8,2524.72,6522.56,5512.28
154.76,2425.06,148.78,2091.32,6403.76,12511.9
612.47,5877.23,962.34,5534.76,1340.24,35128
101.47,571.59,329.38,7167.6,605.44,4971.92
329.96,3980.69,360.34,2529.56,5688.76,15439.4
326.31,2628.73,8475.3,15013.7,7012.72,19950
442.38,1635.2,767.12,4175.16,2355.32,9634.52
153.3,1340.28,202.1,2435.84,3135.88,5562.44
216.81,1825.73,274.34,3759.36,2262.04,4808.52
127.75,1352.69,9866.78,17648.4,4354.68,14006.8
98.55,2056.41,268.32,2650.56,5827.36,4873.12
311.71,2583.47,4119.4,20455.2,4789.84,26238.2
55.48,1325.68,201.24,2601.28,3505.48,2982.24
332.15,1836.68,395.6,9868.76,882.2,9822.24
81.76,1452.7,178.02,2512.84,4536.84,5346.6
92.71,1765.87,161.68,2435.84,5008.08,4610.92
1550.52,21162,1111.98,10901.9,3014.44,64248.1
2206.06,7205.1,331.96,2208.8,9771.08,144386
104.39,1407.44,263.16,2615.8,3849.12,4402.68
73,1288.45,144.48,1785.08,4227.52,2010.2
99.28,1604.54,327.66,2036.32,4128.52,3550.72
123.37,1738.13,195.22,2137.52,4986.52,5108.72
161.33,1173.11,4784.18,12963.3,2933.48,10741.1
39.42,1593.59,192.64,2340.8,5309.48,2806.68
118.26,1421.31,200.38,2317.48,3066.36,2617.44
171.55,709.56,136.74,1742.84,1243.88,2658.48
869.43,4504.1,211.56,2621.96,5883.68,58845.3
0,1206.69,327.66,2578.4,3344.44,4440.68
182.5,1857.85,197.8,2346.08,4741.88,5538.88
120.45,535.09,2555.06,6205.32,889.24,6990.48
299.3,6799.22,380.98,5138.76,1618.32,8763.56
191.99,1957.86,5098.94,16279.1,6783.04,13207.3
1241.73,4570.53,236.5,3287.24,2677.84,84475.5
175.93,3009.79,1082.74,4350.28,7747.52,8604.72
81.03,1294.29,170.28,2245.32,3733.4,3474.72
28.47,633.64,336.26,2428.8,1632.84,1612.72
527.06,13054.6,4255.28,37419.4,2450.8,20604.4
702.99,3532.47,1645.18,15595.4,3701.72,41601.6
76.65,662.11,144.48,1740.2,2280.96,2041.36
53.29,986.96,146.2,1981.76,2163.48,3027.84
81.03,1033.68,168.56,2221.56,2711.28,2930.56
461.36,1929.39,561.58,13704.2,2151.16,16599.9
54.02,1323.49,272.62,2098.36,3853.08,4536.44
-35.04,881.84,87.72,1914.88,3109.92,2527.76
1342.47,7216.05,2163.76,15446.2,2277,81405.9
221.92,1144.64,2570.54,12108.4,3367.76,15362.6
70.81,930.02,185.76,3094.08,2797.96,3095.48
88.33,1062.15,264.02,2233.44,3072.08,4010.52
72.27,778.91,194.36,2703.36,3018.4,2539.16
435.08,4401.9,1646.9,2743.84,4067.8,7662.32
30.66,1268.74,180.6,2249.72,3352.8,3109.92
1074.56,7667.19,620.06,3114.76,2332.44,49973
209.51,1673.89,508.26,2502.28,2342.56,6855.2
131.4,1518.4,242.52,12871.3,3873.76,11181.1
232.87,2527.26,5135.06,24201.3,4994,24285.8
423.4,4534.76,402.48,5578.76,5906.56,14501.6
103.66,965.79,311.32,2016.08,3157.44,3469.4
97.82,1843.25,949.44,3516.92,3100.24,3856.24
158.41,1616.95,3062.46,11985.2,4371.4,14754.6
362.81,3408.37,574.48,2455.64,5403.64,13939.9
72.27,1816.24,450.64,2300.76,4411,4033.32
210.24,2342.57,632.1,3453.12,4138.2,13507.5
146,1722.8,2241.16,14029.8,964.92,11582.4
198.56,1660.75,4441.04,24818.6,3136.76,17651
98.55,1222.02,238.22,2676.52,2668.16,3443.56
69.35,2144.74,64.5,2356.2,7872.92,4188.36
332.88,3750.74,460.1,2901.8,6432.36,13539.4
1067.26,7970.87,937.4,5286.16,13765.4,61085
481.8,19660.4,498.8,2498.32,2189.44,16080.1
278.86,2393.67,4920.06,20718.7,3643.64,19504.6
79.57,1589.94,157.38,2115.08,5467.44,3206.44
43.07,1220.56,319.06,2297.24,3561.36,4441.44
176.66,3049.94,1959.94,6000.72,1381.6,5286.56
838.77,32432.4,706.06,3149.52,3438.6,25414.4
45.99,907.39,117.82,2335.08,2929.52,2254.16
25.55,410.26,474.72,10216.4,1170.4,6201.6
103.66,1159.97,4193.36,16129.1,2226.4,15222
104.39,1809.67,190.92,2306.92,2471.04,5302.52
261.34,2107.51,9890.86,15937.7,4734.84,16688.1
391.28,5022.4,620.06,4288.68,3623.84,17703.4
194.18,675.98,907.3,2795.76,640.2,10583.8
169.36,2644.79,180.6,1910.92,5436.2,7651.68
23.36,1191.36,116.1,2340.36,3579.4,3435.2
205.86,1963.7,260.58,2658.04,5011.6,6149.16
127.02,1616.95,227.9,2217.16,4048.88,5685.56
83.22,1733.02,194.36,2123.88,5703.72,4122.24
491.29,1734.48,4793.64,6937.48,1225.84,10286.6
105.12,1499.42,225.32,3366.44,3598.32,2840.12
186.15,1454.16,207.26,2379.52,3577.2,3702.72
43.8,978.2,223.6,2030.6,2808.52,3186.68
747.52,8737.37,13286.1,44127.6,2991.56,27805.4
278.13,2941.9,4930.38,19149.7,8975.56,20084.5
172.28,2046.92,4240.66,8671.08,3605.8,11656.9
62.78,2504.63,424.84,3022.36,7773.04,6136.24
49.64,1879.02,130.72,2944.48,6808.12,4780.4
93.44,1763.68,105.78,2063.6,5576.12,3496.76
238.71,3839.8,315.62,2704.68,8107,9660.36
142.35,2354.25,221.02,5458.64,6577.56,7672.96
126.29,1880.48,304.44,2190.32,3763.32,6137
421.94,3055.78,9221.78,27444.1,4380.64,21022.4
416.83,3904.04,555.56,2851.2,9825.64,15931.9
99.28,1715.5,201.24,2087.8,5100.04,3207.96
411.72,2725.82,4919.2,20928.2,3760.24,27091.7
84.68,1701.63,268.32,1939.52,2944.04,5634.64
66.43,552.61,222.74,2710.84,1206.04,3100.04
262.07,2022.1,382.7,2375.56,4911.28,10101.9
117.53,882.57,177.16,2584.12,1016.4,5382.32
693.5,5949.5,2474.22,3606.24,1080.2,31936.7
205.13,1269.47,3859.68,11556.6,3573.68,14601.1
399.31,1727.91,771.42,6979.28,1118.92,9899
668.68,8193.52,4041.14,10020.1,2091.32,14482.6
105.12,752.63,422.26,1876.16,1973.4,2652.4
398.58,6090.39,1072.42,6413,2189,16859.8
254.77,3088.63,397.32,2156,3681.48,12587.1
279.59,4269.77,473,3134.56,828.08,16671.4
808.84,3044.1,1238.4,11727.8,1011.12,18876.1
448.22,19172,3696.28,14339.2,4327.4,15258.5
145.27,1884.13,959.76,6535.76,5173.52,6912.96
78.11,2040.35,143.62,3500.2,6128.76,5225
54.02,2152.04,207.26,2104.52,6522.12,4534.16
24.09,2186.35,221.88,2749.12,6703.4,4397.36
103.66,771.61,233.92,1876.6,2060.08,3625.96
151.11,2483.46,270.04,2348.28,6402,6865.08
229.95,1809.67,5252.88,9209.64,2047.76,7164.52
181.04,1230.78,4013.62,10099.3,3321.12,13279.5
191.26,2506.09,428.28,2364.12,6027.12,6863.56
77.38,2008.23,221.02,2061.4,6009.52,3836.48
125.56,2150.58,177.16,2305.16,5569.96,3853.96
442.38,7662.81,547.82,3251.6,6366.8,26191.1
146.73,1036.6,7155.2,17404.6,2217.6,13765.9
404.42,14771.6,1703.66,9999,5218.4,10875.6
41.61,1184.06,129,1880.12,3695.56,2633.4
205.13,3690.88,448.06,2377.76,4216.96,5178.64
37.96,2304.61,339.7,4771.8,6102.8,6222.88
52.56,1092.08,836.78,4238.08,2917.64,3836.48
188.34,1351.96,3178.56,7566.24,1768.36,11541.4
946.81,23165.1,6799.16,19841.8,3466.76,21558.9
76.65,2026.48,251.12,2984.96,6973.56,4535.68
-34.31,630.72,145.34,2918.52,2373.8,1959.28
498.59,4042.74,587.38,12622.3,1008.92,26014
-8.03,535.82,141.04,3047,1917.96,1874.92
94.17,1149.75,394.74,1981.76,2518.56,4367.72
211.7,1735.21,2783.82,11729.5,3005.2,13388.2
63.51,1889.24,301,2815.12,5084.64,4733.28
226.3,2284.9,1095.64,12090.8,1472.68,9639.84
181.77,4810.7,315.62,2260.72,7761.16,9197.52
52.56,459.17,76.54,1844.92,1965.92,1730.52
244.55,1311.08,334.54,2690.6,3432.88,5655.16
168.63,867.97,939.12,2705.12,1418.12,5660.48
115.34,3209.81,462.68,2147.2,4953.52,6583.88
35.77,812.49,174.58,2626.8,2367.2,2191.08
162.06,1616.22,4580.36,13156.9,4372.72,15020.6
102.2,747.52,215,1816.76,1334.08,2130.28
351.13,2706.11,458.38,4928.88,5152.4,11600.6
106.58,1388.46,4799.66,14386.2,4139.96,14788.8
137.97,1146.1,6370.02,9275.64,3984.64,10707.6
59.86,560.64,104.06,3746.16,1568.6,3132.72
41.61,532.9,3335.08,6626.4,1221.44,6593
208.78,4577.83,466.12,12815,10193,15216.7
2049.84,8054.09,10085.2,36978.9,4478.32,105891
75.92,2205.33,294.12,2061.84,6252.4,3945.92
421.21,3193.02,645.86,2596.44,3982.44,18342.6
815.41,3485.02,376.68,9121.64,808.72,37266.6
89.79,1241.73,219.3,4075.72,3377.88,3990.76
194.91,881.11,5433.48,9375.08,2279.64,11522.4
651.16,4107.71,1167.88,3954.72,858.88,20590.7
132.13,664.3,503.1,3964.4,1183.6,3289.28
378.14,1040.98,685.42,10072.9,657.8,12494.4
76.65,1973.19,212.42,1881,5817.24,5063.88
428.51,1482.63,674.24,4666.2,537.24,10038.1
154.03,1149.02,958.9,5258,2048.64,11130.2
1009.59,9262.24,403.34,5108.4,2621.08,57334.4
199.29,4573.45,356.9,2352.24,8214.36,9833.64
119.72,1027.84,2533.56,10341.3,3248.08,11400
77.38,1342.47,156.52,2203.96,3956.48,2545.24
68.62,1294.29,149.64,1936,4946.04,2417.56
262.8,2896.64,3945.68,11009.2,1342.44,12253.5
556.26,2371.77,435.16,4846.16,719.4,20080
-15.33,741.68,103.2,2161.72,2856.48,2698.76
244.55,4512.13,1857.6,15615.6,1513.16,13966.5
56.21,587.65,205.54,1884.08,1922.8,1874.16
402.96,2637.49,2187.84,11728.6,4021.6,25472.9
92.71,640.94,414.52,2408.56,1562.88,3080.28
66.43,1176.03,129.86,2800.6,4099.04,3885.12
213.16,3030.23,411.08,4745.84,6728.48,8948.24
1163.62,6651.03,472.14,2929.08,1187.56,54606.8
85.41,559.18,233.06,4205.08,1521.52,3594.8
87.6,1546.14,815.28,4434.32,4331.36,5344.32
347.48,2796.63,393.88,5215.32,1893.32,15128.6
396.39,3059.43,982.12,5987.08,1007.6,17166.1
-12.41,827.09,55.04,2143.24,3088.36,2104.44
162.79,4131.07,6518.8,12049,2116.4,8727.08
68.62,1449.78,350.02,2195.6,3619.88,4990.16
1235.16,2991.54,643.28,4121.92,868.56,19010.6
200.75,900.09,2020.14,6726.28,1350.8,6585.4
200.02,2879.12,377.54,2537.92,7141.64,13362.3
155.49,702.99,11720.9,20349.6,648.12,12112.9
421.21,15391.3,1944.46,4614.72,1602.48,7935.16
156.95,2774.73,571.9,2732.84,5989.28,7347.68
413.18,7071.51,5917.66,26461.6,4594.48,22860
181.04,1054.12,1381.16,20797.5,939.4,14389.1
513.92,1590.67,8059.92,19347.2,842.16,14098
128.48,843.15,1296.88,6332.04,779.24,7711.72
73,1510.37,184.9,2850.76,5294.08,4414.84
51.83,1376.78,240.8,1880.12,3655.52,4092.6
753.36,4520.16,1000.18,3552.56,3695.56,31885
289.08,3782.86,419.68,2666.4,8976,14759.2
317.55,1465.11,516,1957.56,3465,5921.16
776.72,29739.5,6334.76,43832.8,3555.64,36596.3
109.5,600.79,1388.04,6847.28,1360.48,6807.32
87.6,1595.78,6396.68,22682.4,3310.56,11259.4
78.84,1128.58,284.66,2177.12,3494.92,2872.04
77.38,1319.11,382.7,2351.8,2258.96,3135
786.94,11701.9,1947.9,17761.9,2028.4,35901.6
375.22,4023.03,182.32,2388.32,7218.2,32909.5
57.67,1984.14,110.94,2076.36,5818.12,3045.32
338.72,2556.46,523.74,3960.88,2775.52,18324.4
286.89,11944.3,791.2,5971.24,2969.12,13958.2
191.99,8344.63,312.18,2175.36,6270,7233.68
59.13,1665.13,262.3,1968.56,5512.32,3965.68
63.51,781.1,164.26,2052.6,2057.88,2114.32
96.36,264.26,726.7,3924.36,565.84,2321.04
10.22,2064.44,132.44,2075.48,7018.88,3269.52
133.59,927.83,145.34,2233.88,2948.44,2271.64
144.54,2527.26,410.22,3443,7133.72,6702.44
224.11,7386.14,407.64,34681.7,2005.08,21740.6
132.13,750.44,169.42,1804.88,1716,3668.52
116.8,2323.59,165.98,6559.08,2904.88,9840.48
78.84,422.67,1216.04,4072.2,544.28,3135.76
451.14,1218.37,14875.4,31815.5,1315.6,16888
140.89,1730.1,245.96,2363.68,3497.12,6125.6
111.69,1454.16,10332.9,16864.3,4848.8,12115.9
175.2,2146.2,228.76,2250.6,4446.64,5660.48
148.92,1431.53,452.36,2113.32,4041.4,7090.04
173.01,1228.59,959.76,4358.2,762.96,6495.72
139.43,1957.86,211.56,2357.96,2951.08,5149.76
623.42,37127.1,1489.52,2630.32,2884.64,11058
548.96,4782.23,4466.84,21489.6,2325.84,26508
156.22,2149.12,4519.3,12103.5,5293.2,13563
62.78,1600.89,127.28,2374.68,5090.8,3805.32
194.18,1580.45,3855.38,13444.6,4919.64,15114.1
263.53,3365.3,399.9,3604.92,7333.92,9494.68
129.21,1392.11,402.48,2297.24,3512.52,4120.72
346.75,1684.11,1176.48,5706.36,2271.72,8054.48
151.11,2081.96,508.26,2945.8,6138.44,6262.4
50.37,1510.37,138.46,2100.56,4223.12,4849.56
227.76,1524.97,2442.4,19610.8,1056,13142.7
1895.81,5815.91,555.56,6115.56,1583.12,117494
242.36,889.87,919.34,7362.08,749.76,14167.2
159.14,1484.82,184.04,1771.88,3149.96,5671.12
940.97,4567.61,584.8,2292.4,1081.96,55979.3
213.89,1624.98,133.3,1777.16,3068.56,9430.84
4.38,697.88,158.24,1994.08,2642.64,2579.44
805.92,7194.15,548.68,2857.8,5097.84,27499.8
787.67,15608.9,510.84,2482.92,1876.6,29200.7
140.89,2053.49,313.04,2174.04,4955.72,5177.12
790.59,10083.5,823.02,2674.32,1646.92,25096
94.17,966.52,172.86,1782.88,2597.76,3218.6
107.31,1540.3,1661.52,10189.5,4147,7416.84
481.07,21558.4,3706.6,43171,3112.56,29645.3
52.56,1546.87,208.98,2882.44,4347.64,3603.92
112.42,2339.65,187.48,1957.56,6871.04,4039.4
153.3,2282.71,260.58,2078.56,3250.72,5076.8
70.81,594.95,140.18,1647.8,1269.84,1470.6
68.62,1804.56,499.66,3153.04,4972.44,4926.32
135.05,1554.9,4619.92,5819.44,4638.04,17480
50.37,2053.49,392.16,1958.88,5648.28,4962.04
64.24,585.46,213.28,1785.08,1950.52,1897.72
89.79,2161.53,239.94,3684.12,6006,7320.32
197.1,1477.52,1953.06,14977.2,3663.88,14517.5
37.96,1135.88,169.42,1929.4,4004.44,2706.36
651.16,3947.11,1291.72,7604.96,1866.04,28490.1
558.45,5533.4,1505.86,4393.84,5409.36,23712.8
323.39,2716.33,1057.8,8901.64,1486.76,13816.8
183.96,1087.7,10612.4,20047.3,3053.16,10629.4
208.05,5875.77,392.16,5356.12,2877.6,8259.68
110.23,1161.43,396.46,2757.92,3082.64,4795.6
29.2,1086.24,1279.68,6645.32,3297.36,4522.76
221.92,2386.37,7285.06,14621.2,6669.08,12913.9
141.62,1788.5,4736.02,12958,3821.84,14114.7
275.94,2137.44,3894.94,11902.9,2102.76,16856
434.35,17885.7,444.62,2630.76,6587.24,12438.9
198.56,3334.64,1081.02,27930.8,5504.84,15938
325.58,4349.34,450.64,2572.24,9414.24,10618.7
0,1784.85,217.58,2233.44,5782.48,4197.48
1181.87,10279.1,921.92,10557.4,2040.28,60787.1
173.74,539.47,2077.76,15387.2,906.4,9759.16
159.87,936.59,5736.2,12736.2,2775.08,11230.5
154.03,1964.43,482.46,2351.8,4176.92,7810.52
67.16,998.64,327.66,5167.36,2007.72,5012.96
424.13,1317.65,696.6,5813.28,1338.48,10363.4
446.76,3966.82,684.56,2484.24,680.68,13620.7
64.24,2682.75,147.92,2576.64,8432.6,3841.8
158.41,3257.99,4419.54,25311.9,7298.72,17553.7
811.03,20395.5,3868.28,56939.5,4543.44,43279
227.03,2511.93,241.66,2306.48,5221.48,8190.52
194.18,513.19,997.6,2005.96,593.12,1818.68
127.02,848.99,253.7,1958.88,2029.28,1892.4
35.04,759.93,85.14,1865.16,2912.8,2439.6
115.34,1092.81,696.6,13109.8,2749.56,12488.3
98.55,2257.89,490.2,2407.68,6016.56,5943.96
114.61,733.65,7084.68,6934.84,1417.68,7200.24
39.42,1741.78,153.94,2415.6,5692.72,3005.04
379.6,3704.02,337.12,2394.92,780.56,15749.5
37.23,1367.29,194.36,2457.4,5011.16,3420.76
73,2597.34,239.08,2521.2,7028.12,5385.36
173.74,1027.11,4303.44,10858.3,3171.96,11759.5
159.14,2816.34,777.44,3808.2,5916.24,9797.16
432.16,12376.4,6130.08,23011.1,1907.4,15427.2
135.78,2230.15,281.22,2063.16,6526.08,6313.32
59.13,1621.33,215.86,2396.24,4094.64,2780.84
445.3,3106.15,845.38,5116.76,1083.28,21109
190.53,1691.41,6112.02,20305.6,4763.88,13917.9
175.2,2615.59,459.24,2937,4975.52,8430.68
