"R_670_14-A", "R_780_60-A", "V_450_50-A", "YG_586_15-A", "YG_780_60-A", "B_710_50-A"
801.54,13253.9,3464.94,1477.96,1144.88,17347
881.11,3798.19,1385.46,5832.2,1325.72,28323.7
1890.7,21722.6,2342.64,9561.64,3292.96,62548
900.82,6413.78,955.46,4880.04,1031.8,23621.6
376.68,851.18,757.66,1792.56,2057.44,9299.36
149.65,1130.77,445.48,1214.84,2358.84,4470.32
249.66,781.83,202.1,1009.8,497.64,2997.44
762.12,2805.39,1301.18,10513.8,1151.48,26386.4
565.75,5964.1,796.36,3708.76,1121.56,19092
1287.72,3452.17,1632.28,5972.12,956.12,25647
1338.09,18500.4,2919.7,8023.4,2778.16,36325
1327.87,12171.3,1976.28,3050.96,2265.56,54036.8
2123.57,2874.74,818.72,1131.68,642.4,33304
290.54,2223.58,495.36,2304.72,1449.8,7247.36
150.38,1001.56,534.06,1424.28,1294.48,5418.8
686.2,1535.92,1025.98,4533.32,1973.4,11328.6
1046.09,6767.1,1777.62,5577,1643.4,28350.3
327.77,929.29,724.12,2213.64,902.88,7634.2
638.02,1849.09,1922.96,2753.08,460.68,5052.48
435.81,600.79,283.8,1279.52,1058.2,5212.08
239.44,937.32,289.82,1119.8,454.96,2856.84
223.38,7850.42,1744.94,5295.84,1372.36,7289.92
2241.1,14550.4,774.86,2651.88,3819.2,19719.7
612.47,4925.31,2192.14,2071.52,1635.92,20346
1045.36,6359.03,1060.38,6892.6,1348.16,33057.7
762.85,6780.24,1007.92,2695.44,1162.92,16825.6
697.15,5743.64,724.12,3893.56,1088.12,20700.1
640.94,13271.4,877.2,3286.8,1660.12,17532.4
576.7,2930.22,539.22,1719.96,1428.68,8078.8
638.75,4157.35,771.42,1783.32,733.04,17941.3
1003.75,3322.23,1528.22,8429.08,1502.16,19735.7
1660.02,17166.7,1405.24,13128.7,2513.28,33165.6
426.32,1156.32,675.1,1977.8,326.48,12799.9
270.1,1143.91,356.9,1619.64,834.68,5162.68
1547.6,7373,458.38,1662.76,2139.72,17208.7
1633.74,11196,673.38,1870.44,3069,30536.8
3988.72,19353,949.44,1941.28,5245.68,44816.4
259.15,1924.28,896.12,1848.88,5398.8,7837.12
484.72,1833.76,663.92,4231.04,658.68,11580.1
80.3,624.88,299.28,1405.8,193.6,3614.56
219.73,4911.44,407.64,2294.6,2528.24,5479.6
466.47,4199.69,847.1,2820.4,2838.44,8364.56
555.53,5914.46,657.04,1391.72,738.32,13875.3
769.42,6559.78,566.74,1818.08,1007.6,33733.4
2822.18,14394.9,1040.6,2237.84,1943.48,41184.4
777.45,2784.95,1090.48,5400.56,703.56,20047.3
131.4,808.11,434.3,2194.72,2494.36,5465.92
366.46,2024.29,330.24,1222.76,1285.68,6209.2
1127.12,3555.1,2121.62,4686.44,1254.88,46532.5
1214.72,9302.39,802.38,2451.24,2607.44,15651.4
65.7,275.21,522.02,2043.36,316.36,3211.76
440.92,4019.38,482.46,2874.08,1079.32,13878.4
854.83,3881.41,901.28,5408.48,1124.64,22917.8
712.48,4939.18,417.1,1548.36,1777.6,10269.9
2295.85,15583.3,775.72,2148.52,4213.44,34109.6
901.55,9628.7,1997.78,2354,1368.4,24510
76.65,797.16,313.9,1275.12,1030.04,2403.88
1305.97,9351.3,1081.88,4002.24,1433.96,36262.6
133.59,1126.39,371.52,2027.08,3329.04,2936.64
516.84,2119.92,611.46,2227.28,3900.16,8152.52
393.47,1736.67,414.52,1603.36,1404.48,5055.52
527.06,1279.69,541.8,2443.32,1026.08,5300.24
1314.73,5917.38,2329.74,4464.24,1218.36,30264
125.56,1705.28,647.58,2328.92,4539.92,4654.24
546.77,6329.83,393.02,1506.56,1041.48,20017.6
671.6,1486.28,1277.96,5800.08,960.52,13028.7
805.92,4490.23,1047.48,5446.32,944.24,16011.7
111.69,1013.97,912.46,2273.04,825.44,6250.24
2036.7,7425.56,1642.6,2340.8,1139.16,23226.4
849.72,2924.38,766.26,6827.92,1135.64,17692.8
171.55,1005.94,401.62,1529,929.28,4617.76
45.99,564.29,232.2,1719.08,1862.08,2008.68
450.41,2226.5,651.02,4753.76,546.92,11602.2
189.07,2679.83,501.38,2216.72,8401.8,6499.52
1538.84,9902.45,1818.04,5014.24,1760,29355
1400.14,22681.1,3182,3045.24,2635.6,38083.6
531.44,4746.46,539.22,1459.48,685.08,16831.7
1145.37,5472.81,5694.06,4520.12,1283.04,36819.7
331.42,1755.65,319.06,1216.16,683.32,4826
574.51,6510.87,4865.02,6604.4,2633.84,16213.8
806.65,6012.28,844.52,1868.68,1271.16,21876.6
732.19,2035.97,766.26,2840.64,1615.24,8919.36
714.67,6553.94,2374.46,2479.84,1221.44,20260.8
986.96,6562.7,2567.96,2804.56,1282.6,32360.8
703.72,6035.64,1161,2988.92,3648.04,21987.6
255.5,1183.33,396.46,1685.2,810.04,4289.44
665.03,3166.01,1551.44,7936.28,1499.52,17289.2
1536.65,8362.88,1365.68,9889,1973.84,34083
99.28,503.7,336.26,1140.48,784.96,3315.88
633.64,3966.82,735.3,2327.6,884.84,10264.6
486.18,1251.95,814.42,3721.08,454.96,12357.6
500.05,2813.42,688.86,1473.56,484,11997.4
110.23,708.1,402.48,1360.48,1276.88,3592.52
288.35,4606.3,1820.62,3122.68,1920.6,10765.4
521.22,3600.36,947.72,3194.84,718.52,12650.2
1544.68,14095.6,1425.88,6141.52,2284.92,41752.9
1217.64,13303.5,1455.12,9677.8,2476.32,55200.3
2125.76,14840.2,2092.38,5295.4,2937.44,101729
1583.37,6127.62,1452.54,5195.96,1036.64,30015.4
1359.26,13802.8,1227.22,5202.12,2161.28,35726.8
805.92,3143.38,1501.56,2369.84,679.36,25434.9
565.02,2551.35,347.44,1473.12,741.84,14994
1490.66,18858.8,1579.82,3459.72,2851.64,73176.6
2479.08,17356.5,503.96,1966.8,2981,17616
694.23,2386.37,513.42,2478.96,1073.6,10659
506.62,2714.14,824.74,2525.6,1896.4,9522.8
224.84,3835.42,279.5,1803.56,8351.64,5986.52
1006.67,20564.1,1367.4,3076.48,2148.52,24418
31.39,538.74,172.86,1150.16,1042.8,1406.76
785.48,4726.75,645.86,2112,1862.52,21810.5
216.81,3031.69,552.98,2267.76,7483.96,7346.92
799.35,4184.36,1138.64,7406.96,3853.52,26133.4
501.51,1949.1,694.88,3078.24,508.2,11792.9
970.17,5527.56,2241.16,2086.92,966.68,30103.6
459.17,4143.48,610.6,2252.36,1730.52,11135.5
418.29,2396.59,645.86,2111.12,1276.88,7053.56
197.83,1203.04,534.92,3472.48,3707.44,5491.76
868.7,4196.77,589.96,2584.12,906.4,16614.4
159.87,2619.97,924.5,3461.92,8204.24,8600.92
105.12,819.79,348.3,1905.64,794.64,3952.76
730,3963.17,1131.76,2321.44,692.56,21911.6
163.52,588.38,314.76,1306.8,1026.96,3398.72
273.75,943.16,356.9,1266.76,494.12,3788.6
759.93,2702.46,1028.56,4485.8,892.32,18640.5
413.18,3746.36,662.2,1713.8,619.08,15288.9
989.15,6072.87,764.54,3288.56,1225.84,24792
719.05,2419.22,1078.44,15915.7,1072.28,20830.8
1431.53,10198.1,1914.36,9100.52,2655.84,32330.4
809.57,8933.01,5499.7,1487.64,1263.24,27919.4
197.1,524.14,401.62,1930.28,924.88,4787.24
1578.99,3187.91,1622.82,3351.04,3989.04,26147
638.75,7984.01,1468.02,1423.4,1859,21184.2
670.14,4713.61,375.82,1869.56,826.32,23554.7
82.49,1303.05,326.8,1337.16,2992.88,3447.36
1063.61,3445.6,1289.14,6248,881.32,28654.3
3368.95,1735.21,10112.7,3083.52,333.08,10012.2
1258.52,8273.09,1388.9,5035.36,1743.28,37307.6
316.09,1211.07,357.76,1337.6,770.88,5166.48
673.79,3185.72,460.1,2960.32,1563.32,14304.7
273.75,1184.79,380.98,1343.76,1024.32,3825.84
988.42,4289.48,429.14,1599.4,1287,10295.7
243.82,1218.37,380.98,1276,956.56,4385.96
1051.2,4307.73,1057.8,3784,838.64,24663.5
897.17,11813.6,1308.06,3386.24,1490.72,28030.3
927.1,10841.2,1109.4,2463.12,3137.2,31664.6
299.3,1752.73,743.9,2381.28,4688.2,8949
370.84,4669.81,731.86,1621.4,2693.68,9822.24
865.05,8889.94,4374.82,8037.04,1995.4,24863.4
321.93,4876.4,540.08,2815.56,1464.76,5885.44
265.72,1345.39,460.96,1566.84,960.08,5395.24
348.94,1407.44,413.66,1143.12,608.08,4654.24
448.22,4006.97,564.16,2764.08,2142.36,6482.04
578.16,4607.03,1481.78,4447.52,1763.52,16152.3
274.48,814.68,603.72,2317.04,283.36,6816.44
2399.51,17433.1,774,2011.68,4771.36,42101
276.67,1868.8,561.58,1993.2,1061.72,6587.68
397.12,2101.67,527.18,2599.52,497.64,9191.44
590.57,3523.71,603.72,2095.72,1338.04,9985.64
410.26,1827.92,417.1,1363.12,1362.24,5428.68
2691.51,18629.6,996.74,2205.72,4003.56,54716.2
1303.05,4020.84,980.4,3295.16,777.04,19373.2
219,7367.89,240.8,1265.88,641.08,7846.24
791.32,1944.72,2202.46,2113.32,553.08,27354.7
2163.72,11691,705.2,1910.92,3017.52,28884.6
446.76,2084.15,483.32,1605.12,1184.48,5441.6
45.26,1381.16,302.72,1235.96,3449.6,3242.16
873.81,10038.2,614.04,2430.12,1342,25045.8
4110.63,8654.15,10537.6,5695.8,1538.24,28757.6
536.55,5766.27,495.36,1427.36,1436.6,9558.52
305.87,1543.95,641.56,2193.84,1613.48,5891.52
29.93,255.5,239.94,1548.8,701.36,3087.88
183.23,1353.42,374.96,1537.36,760.32,3886.64
516.11,1292.83,516,2607.88,469.04,9449.08
208.78,1827.19,1437.06,5248.76,922.24,10551.8
1905.3,46462.3,3848.5,4261.4,3578.96,35423.6
924.91,12090.3,1492.1,3312.76,9015.16,29646.1
39247,24604.7,3161.36,4199.36,2308.24,46746.8
545.31,2540.4,311.32,1257.96,679.36,14375.4
784.75,8167.24,689.72,2771.12,2493.92,19321.5
218.27,1170.92,684.56,1826.44,3097.16,5320.76
711.02,4746.46,875.48,9112.84,1338.04,26460.9
106.58,955.57,3029.78,3792.8,1306.8,4097.16
520.49,4370.51,663.92,3522.2,1615.24,11537.6
254.04,1356.34,446.34,1518.44,1315.16,4820.68
135.05,498.59,337.98,1297.56,987.8,3011.88
575.24,10042.6,1364.82,4540.36,1379.4,13559.9
835.12,6252.45,1433.62,2233.88,1037.52,23665.6
251.85,2898.83,4779.02,12605.6,6956.4,17448.8
150.38,1685.57,344.86,1971.2,4925.8,3568.96
506.62,6543.72,1121.44,1092.96,1225.84,15094.4
327.77,1167.27,370.66,1404.04,1164.24,4115.4
32.85,2371.77,282.08,1485,6654.12,3588.72
1857.85,11577.8,699.18,1539.12,2966.48,42032.6
266.45,1137.34,519.44,1830.84,1060.84,4587.36
341.64,2235.99,420.54,1603.36,905.08,6466.08
989.88,16567.3,906.44,3297.36,2153.8,28346.5
394.2,2530.91,549.54,2125.64,2157.76,7261.04
872.35,4037.63,804.1,2018.72,703.56,20302.6
1162.16,14830.7,370.66,1268.96,2591.16,9237.8
296.38,2884.96,866.02,2739,6017.88,9614.76
266.45,1105.95,395.6,1610.4,1037.08,4354.04
770.88,2092.18,1443.08,6788.76,744.04,15513.1
976.74,21656.2,4236.36,9081.16,3043.92,30243.4
389.09,8711.82,475.58,1673.76,8194.56,11829.4
229.22,3125.13,574.48,1698.84,2000.24,7457.12
1366.56,2949.2,571.04,3501.96,800.8,21767.2
1040.25,17191.5,1654.64,2754.4,2256.76,32198.2
1081.86,16868.1,2547.32,6123.04,1843.6,22493
1268.01,12832.7,925.36,7215.56,2225.08,36831.1
733.65,3104.69,622.64,1552.76,900.68,19520.6
556.99,3205.43,665.64,2383.92,1246.08,15488
1297.21,4155.16,26369.3,2375.56,1623.16,17198
264.26,1781.2,344.86,1141.8,561.44,4919.48
673.79,10147,1318.38,4877.84,2110.24,32802.4
313.17,1581.18,780.88,4517.48,2421.76,7273.96
466.47,1504.53,527.18,1621.84,997.48,5290.36
899.36,12405.6,650.16,2521.2,1478.4,23370.8
1295.02,13483.1,971.8,4441.8,2026.64,35748.9
977.47,7955.54,884.94,2802.36,1372.8,34570.9
427.78,3523.71,630.38,1262.36,420.64,9401.2
565.02,2298.77,2827.68,2244,803.44,9478.72
670.14,4930.42,803.24,3147.32,916.08,20501
611.74,2713.41,817,5181.88,832.04,20895.4
1614.76,4280.72,1648.62,9637.32,1315.16,33934
341.64,779.64,1036.3,2752.2,310.2,8950.52
19894,40690.9,3292.94,3539.36,5274.72,131927
1291.37,3599.63,1438.78,6770.72,986.92,25647
392.74,2938.25,296.7,1272.92,581.68,7217.72
337.99,1586.29,572.76,1964.16,1097.8,7992.16
308.79,1134.42,495.36,1612.6,2751.32,4890.6
8.03,503.7,315.62,1563.76,1585.32,2349.16
149.65,1073.83,515.14,2146.76,2019.16,4288.68
110.23,847.53,374.1,1329.68,666.6,3242.92
412.45,3578.46,466.98,2032.36,717.2,10035.8
675.25,7068.59,529.76,2204.84,877.36,18496.1
1614.03,9919.97,1739.78,2680.48,1452,30162.9
932.21,17069.6,1291.72,1939.08,1970.32,32477.8
450.41,1746.16,725.84,4777.96,770.88,17299.9
583.27,5498.36,872.9,1789.92,2235.64,13170.8
824.9,2730.93,704.34,3415.28,617.32,15694
540.2,5684.51,631.24,4587.88,1236.84,17853.2
356.97,5052.33,1432.76,4177.36,1912.68,16583.2
182.5,1062.15,300.14,1479.72,719.4,3233.04
770.15,4384.38,1261.62,4308.04,1046.76,24602
1432.99,6610.88,1260.76,4041.4,1356.08,47148.9
628.53,6811.63,3104.6,6076.84,1716.44,23087.3
889.87,6678.77,823.02,1928.96,1042.36,20954.7
970.17,15078.2,1419.86,4092,1917.08,25474.4
2170.29,7646.75,7142.3,8492.88,1718.64,40638.7
492.02,2028.67,884.08,1742.84,3501.08,9232.48
1135.88,3497.43,788.62,4311.12,818.84,25447.1
495.67,1021.27,626.08,2951.96,1651.76,6153.72
1022,2720.71,1369.12,8282.12,703.12,18672.4
903.01,5430.47,843.66,3153.92,974.6,24693.2
532.17,2954.31,553.84,1793.88,3023.24,6824.04
166.44,1057.04,510.84,1389.96,3498,4458.92
581.08,5721.74,7703.02,2607.88,958.76,15068.5
550.42,2080.5,711.22,2416.48,384.56,13680.8
307.33,2345.49,558.14,1734.04,991.32,6090.64
434.35,1168.73,657.9,2421.32,2499.2,6842.28
546.04,3298.14,555.56,1804,682,16837
752.63,3300.33,1465.44,1718.64,814.44,21379.6
578.16,2311.18,576.2,1626.68,1360.04,5938.64
581.08,1981.22,1015.66,3274.92,421.96,11697.9
596.41,1869.53,1226.36,5124.68,781.44,16862.9
508.08,1289.91,565.02,2482.04,443.52,11481.3
216.81,612.47,732.72,2156.44,1099.12,4403.44
254.04,2160.8,484.18,2714.36,4822.4,7574.16
2427.25,26338.4,879.78,2300.76,5852.44,64973.2
563.56,3324.42,633.82,2903.56,2592.48,8896.56
205.13,1660.75,2110.44,1488.08,934.12,4636.76
367.92,1614.76,308.74,1213.52,1051.16,4078.16
375.95,2619.97,1189.38,2578.84,2816.88,9886.08
1217.64,4836.98,1247,7859.72,1013.76,26792.3
990.61,9689.29,1996.06,2647.92,1585.32,24146.7
1186.98,5540.7,720.68,1580.04,1591.92,21541.4
866.51,2520.69,886.66,4655.64,611.6,18418.6
716.86,6985.37,621.78,2549.36,1112.32,21683.6
308.06,2840.43,621.78,1703.24,408.32,9071.36
1005.94,3378.44,1053.5,10290.3,1320.44,38886.2
722.7,2744.07,841.08,5441.04,841.72,25332.3
1013.97,37639.5,980.4,4233.24,4581.28,31731.5
818.33,5661.15,528.04,1870.44,1931.6,12347
1257.06,13237.8,561.58,1898.16,2866.16,21577.2
767.96,1414.74,354.32,1300.64,3649.8,8053.72
4259.55,5388.13,4705.92,3340.48,1035.32,22829.6
2063.71,5337.76,713.8,2956.36,1151.04,25761.7
494.21,2843.35,418.82,1969,1171.72,6248.72
2475.43,6740.82,575.34,2669.92,1030.04,16512.5
614.66,13320.3,1002.76,5310.8,1592.8,19430.9
1107.41,10450.7,1993.48,2745.6,1378.08,26681.3
258.42,1205.96,421.4,1376.32,1419.88,3135
154.03,1421.31,3839.9,5827.8,1553.2,6925.12
83.95,2106.05,744.76,2658.48,498.08,3010.36
387.63,2357.17,354.32,1175.68,1163.36,5780.56
71.54,874.54,516,1864.28,475.2,2717
628.53,10406.9,617.48,2153.8,1523.28,28368.5
3044.1,24789.3,2334.9,2618.44,5265.48,35123.4
638.02,2550.62,591.68,4802.6,535.48,16940.4
75.19,970.17,1465.44,5557.2,1411.96,6992
341.64,1196.47,651.88,2621.08,871.64,5028.92
159.14,1179.68,313.9,1490.28,1199.44,4212.68
602.25,5385.21,1062.96,2714.8,7575.48,19539.6
1449.78,12426.8,2435.52,2934.36,1697.96,21121.9
477.42,1120.55,626.94,2597.32,360.8,9817.68
351.13,2101.67,337.98,1331,888.36,6681.16
176.66,1075.29,517.72,1463.88,2313.52,4166.32
203.67,443.11,992.44,4127.64,894.96,6692.56
503.7,3523.71,383.56,1290.96,1457.28,7557.44
883.3,23008.1,1377.72,3339.16,2614.04,19936.3
400.04,1212.53,571.04,2582.36,484.44,16164.4
250.39,1259.25,475.58,1837.88,1222.32,5118.6
729.27,8006.64,11655.6,18385,4568.08,28071.4
1140.26,8459.24,2146.56,3174.16,1522.4,40675.2
47.45,1125.66,333.68,1554.52,2665.96,3556.04
477.42,2239.64,526.32,1961.52,1602.04,6662.16
647.51,2445.5,1229.8,5958.48,799.04,21172.1
108.04,814.68,267.46,1579.6,661.32,3280.16
132.13,693.5,627.8,4669.72,803.88,6336.88
624.88,2994.46,810.12,2192.96,1377.2,9341.92
224.84,1416.93,340.56,1518.88,688.6,4383.68
1524.24,5583.04,1343.32,25470.3,2928.2,33763
1134.42,3415.67,2243.74,11887.5,1510.96,38969
479.61,1950.56,2767.48,8933.76,766.92,13284.8
1378.97,2820.72,1185.08,3784.88,662.2,25649.2
167.9,2655.74,1814.6,14327.7,8202.48,15541.2
1116.9,11770.5,2454.44,4462.92,1551.44,27572
933.67,23383.4,3262.84,11682.4,3164.48,27060.6
902.28,5877.23,1480.92,2796.2,1114.96,26377.3
862.86,11106.2,1195.4,2824.8,1228.92,24721.3
535.09,4297.51,1079.3,3420.56,4244.68,12989.9
271.56,876,6461.18,14903.7,1949.64,13547
111.69,924.18,218.44,1070.52,672.32,3746.8
413.91,4154.43,509.12,2037.2,669.24,13034.8
529.25,3167.47,456.66,2460.04,1360.04,8466.4
500.05,3927.4,819.58,3262.6,752.4,15679.6
643.86,5552.38,1013.94,6429.28,1498.64,29371.7
210.24,2537.48,8185.48,9705.96,7592.64,12161.5
811.76,1925.74,758.52,4763.88,617.76,16838.6
546.77,3885.79,978.68,4125.88,810.04,22550.7
370.84,1431.53,349.16,1225.84,548.24,5845.16
1198.66,12753.8,810.98,2600.4,2115.52,44916.8
615.39,2163.72,998.46,10010.4,1189.76,17472.4
1051.93,14961.4,2695.24,2606.56,2057,44187.2
97.09,369.38,320.78,1544.4,216.04,6780.72
1815.51,6564.16,1669.26,6486.04,1649.12,25191.7
729.27,12153.8,1179.06,4749.36,1431.76,15877.9
432.89,8756.35,1161.86,1969.88,1199,12369.8
459.17,4566.15,884.08,2206.16,4994,12537.7
124.83,1873.18,312.18,1821.16,5385.6,4500.72
1004.48,1391.38,3122.66,1817.64,701.36,49932.8
767.96,1483.36,1016.52,2104.96,2608.76,12481.5
818.33,22868.7,599.42,1974.72,2092.2,19347.3
1684.11,4306.27,1329.56,8077.96,1351.68,54177.4
202.21,759.2,377.54,1156.76,671,3429.88
14.6,488.37,133.3,1141.8,816.2,3549.2
835.85,26316.5,3319.6,9094.8,3281.08,18332
480.34,1967.35,908.16,4202.44,353.76,14163.4
1593.59,6322.53,1380.3,5812.4,1417.68,38921.9
860.67,25866.1,1733.76,4374.92,3037.76,26285.4
332.88,4556.66,974.38,2486.44,765.6,13838.8
1191.36,12140.6,1842.98,10982.4,2393.16,35561.2
216.81,1432.26,397.32,2280.96,996.6,5172.56
884.03,2967.45,1447.38,5078.04,1074.04,24586
842.42,5784.52,684.56,2926.88,990.44,35441.8
408.8,1420.58,717.24,3453.12,344.96,8773.44
757.01,6356.84,1651.2,1691.36,961.4,27509.7
747.52,10147,891.82,3098.92,1418.56,17764.2
384.71,1740.32,355.18,1851.08,1559.8,5173.32
91.25,2843.35,405.92,1752.08,5379,5546.48
33.58,411.72,178.02,1807.08,909.48,1792.84
129.21,536.55,417.1,1681.68,1733.6,4073.6
548.96,5262.57,489.34,2394.48,2688.84,9585.88
178.85,578.16,265.74,1006.28,508.2,4114.64
874.54,2673.99,952.02,7806.92,915.2,18015
1084.05,15440.2,1067.26,4350.72,1842.28,35845.4
403.69,1575.34,569.32,1386.44,3267,9571.44
70.81,1011.05,515.14,1685.64,2888.16,4581.28
1750.54,30333,2684.06,8312.92,3707.88,47079.7
1252.68,8124.9,1363.1,3355,1454.2,31520.2
658.46,34212.2,580.5,2151.16,3615.04,13862.4
908.12,4809.24,1785.36,5546.2,1158.08,32761.3
54.75,700.8,273.48,1599.84,1720.4,3580.36
573.78,2071.01,964.92,2540.56,4539.04,11691.1
367.19,1898,575.34,1779.36,1155.88,6077.72
738.76,9556.43,1396.64,2551.56,1467.84,26461.7
635.83,1922.82,1116.28,4869.92,736.12,17165.4
64.97,536.55,145.34,918.72,407,1931.92
155.49,397.12,418.82,1597.64,249.04,5976.64
826.36,2297.31,1138.64,5009.84,832.48,14069.1
636.56,8558.52,2176.66,1928.96,1947,21748.2
1066.53,9098.72,1247,2523.4,1351.24,19313.1
741.68,4672,899.56,1917.08,1001.44,16654.6
905.2,3218.57,1482.64,1511.84,1278.64,14846.6
774.53,3675.55,995.02,5696.24,861.08,18271.2
1860.04,20686,6212.64,3710.96,2387.44,26128
967.25,8565.82,2154.3,5313.44,1323.96,27630.6
599.33,2070.28,824.74,4302.76,663.96,14118.5
1008.13,7765.74,2063.14,3445.64,1268.96,27364.6
354.05,3216.38,5410.26,13545.4,5695.8,18003.6
326.31,2193.65,10965.9,19576,5849.36,19449.2
1133.69,839.5,614.9,1299.32,1254,11735.2
239.44,1295.02,523.74,1355.2,949.52,4921.76
724.16,3540.5,497.94,2275.24,1418.12,10473.6
650.43,3471.15,956.32,1295.8,578.16,13502.2
790.59,14852.6,718.96,3018.84,1645.6,21650.1
458.44,2489.3,343.14,1367.52,1140.04,6830.12
996.45,24828,1656.36,4096.84,2944.04,29136.9
441.65,1311.81,495.36,1769.24,2871,7571.12
1122.01,16850.6,764.54,2590.28,1810.6,38310.1
544.58,23030.8,4574.34,5951,2733.28,14133.7
1503.07,19838.5,2575.7,3341.8,2988.92,52772.9
728.54,14638,811.84,1748.12,1635.92,21305.8
643.13,5862.63,1498.12,3066.8,832.04,9673.28
1290.64,4541.33,994.16,2889.48,1112.76,35250.3
175.2,470.12,623.5,2500.96,953.48,4984.08
816.87,9295.82,1008.78,4472.6,1375.88,29334.5
792.05,11799,1099.94,2794.88,1717.76,28533.4
368.65,2670.34,669.94,2451.24,1209.56,11071.7
697.15,5937.09,803.24,3224.32,1084.16,13699.8
603.71,4961.08,1419.86,4142.6,10337.4,25600.6
700.8,3779.21,879.78,4356,10071.2,12521.8
908.85,8678.97,1496.4,1892,1404.04,29370.2
1665.13,11561,2062.28,2679.6,1667.6,34216
478.88,4471.25,758.52,2893.88,3792.36,9446.8
802.27,13507.2,961.48,2295.48,2539.24,18796.3
108.04,2911.97,368.94,3633.52,8891.52,8017.24
472.31,2658.66,623.5,2368.96,1078,8385.08
898.63,8168.7,6407,16588,2067.12,33034.9
419.75,2276.14,491.92,2183.72,1240.36,7429
699.34,2868.17,601.14,2343.88,1239.48,9380.68
700.07,10393.7,1905.76,1747.24,1386.44,14653.6
163.52,608.82,288.1,1691.36,1202.52,3165.4
1021.27,9171.72,4327.52,10467.6,6495.28,46895
629.99,2392.94,1065.54,6956.4,797.28,14410.4
1011.05,31133,614.9,1795.64,3683.68,11082.3
60.59,632.18,386.14,2255.88,1357.84,2315.72
1057.04,40263.2,929.66,3993.44,4861.56,35350.6
630.72,5608.59,903,1940.84,937.2,27107.7
886.22,11061.7,566.74,3361.6,1789.92,38804.1
1049.01,33403.3,4540.8,7119.64,3953.4,33944.6
91.25,1443.21,263.16,2667.28,3831.96,4402.68
361.35,3360.92,492.78,1518.88,1588.84,8845.64
86.87,4105.52,296.7,1821.16,2696.32,3583.4
673.79,2490.76,1134.34,3866.72,868.12,18684.6
271.56,2980.59,427.42,1998.04,1918.4,11206.2
1332.98,10014.1,513.42,1801.8,2437.16,29576.2
1011.05,23047.6,882.36,3294.72,2694.12,18117.6
1013.24,13291.1,262143,2212.32,1768.36,33479.5
695.69,8920.6,803.24,1574.76,1172.16,9778.92
608.09,14826.3,473,1736.24,1810.16,17651
4818,12067.6,1986.6,4814.92,2846.36,30120.3
510.27,1546.87,1096.5,5749.48,659.56,14180.8
614.66,2109.7,934.82,8211.72,624.8,14809.4
589.84,9814.85,578.78,2062.28,2184.6,17610.7
395.66,3271.13,580.5,4004.44,5465.24,9615.52
133.59,1692.14,402.48,3151.28,4318.6,3480.04
668.68,5315.13,1005.34,2019.6,1061.28,14168.7
292,2098.75,706.92,2400.64,2287.56,6497.24
67.16,508.81,5790.38,9082.04,1488.52,10156.6
750.44,3579.19,1224.64,9376.4,1763.52,23295.5
842.42,3466.04,909.02,8629.72,1034,26263.3
452.6,1392.11,1245.28,9125.6,1127.28,11251
805.19,2076.12,975.24,3877.72,458.04,13892.8
632.91,3154.33,749.92,8770.96,1366.64,16191.8
1332.25,7187.58,1142.08,3544.2,3806.44,18012.8
2007.5,12104.9,962.34,2680.48,3196.6,31764.2
163.52,1140.99,404.2,1500.84,2418.24,3963.4
204.4,1749.81,743.04,2177.12,1876.6,6246.44
177.39,701.53,403.34,1246.52,931.92,3776.44
1374.59,3585.76,1246.14,9889.88,1177.44,27816
1278.23,25166,1607.34,6102.36,2402.84,28471.9
2994.46,6218.14,617.48,2783.88,1098.24,22876.8
335.8,1011.78,347.44,1829.52,208.12,5639.2
1204.5,54988,1548.86,3484.36,4974.64,23217.2
547.5,4116.47,392.16,1947.88,1639.88,9765.24
340.91,1573.15,417.1,1493.8,698.28,4415.6
730,6737.9,1477.48,4555.76,9087.32,20222.8
154.03,1492.85,552.12,1815,3912.48,5496.32
103.66,496.4,282.94,1218.36,700.04,2420.6
1211.8,3326.61,1229.8,6079.92,848.76,29792.8
450.41,1811.86,830.76,2438.92,510.84,9213.48
763.58,7813.92,3190.6,2107.16,3272.28,30929
202.21,770.15,399.04,1380.28,706.64,3822.04
748.25,3728.11,1079.3,1730.52,826.32,19380
137.24,1178.22,645,2451.68,1469.16,6021.48
220.46,1213.99,584.8,2016.96,2142.36,3800
443.11,3279.16,672.52,2580.16,561.88,10155.9
494.94,16522.8,657.04,1694.44,3598.32,8026.36
260.61,3387.93,1625.4,3669.6,3927.44,8496.8
1538.11,7137.94,1100.8,2624.16,1422.96,21463.9
886.22,18243.4,824.74,3625.16,2334.2,26113.6
179.58,776.72,420.54,1702.36,776.16,3805.32
1475.33,13088.2,6712.3,11032.1,3259.52,50469.3
795.7,21145.9,1658.94,4259.2,2283.6,23334.3
288.35,6165.58,446.34,1814.12,3143.36,7968.6
897.17,7875.97,632.96,2581.48,1113.64,34915.9
493.48,1835.22,462.68,1475.32,991.76,5467.44
211.7,991.34,257.14,1236.84,539.44,3584.16
1110.33,3079.14,969.22,4247.32,819.28,20431.1
3512.76,19541.4,17730.6,2862.2,2262.48,19789.6
536.55,3201.78,974.38,2191.2,1672.88,9855.68
992.07,15882.6,1050.06,2579.28,1846.24,24086.7
362.81,2500.25,715.52,2538.36,1407.12,6878
